id,kode_sumber,entitas_parent,entitas_child,kategori,tahun,periode,nilai,created_at
179,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2011,Triwulan IV,140087.02,2026-07-09 11:56:13.319
180,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2011,Tahunan,543181.14,2026-07-09 11:56:13.319
181,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2011,Triwulan I,64783.33,2026-07-09 11:56:13.319
182,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2011,Triwulan II,66442.31,2026-07-09 11:56:13.319
183,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2011,Triwulan III,68885.68,2026-07-09 11:56:13.319
184,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2011,Triwulan IV,68722.42,2026-07-09 11:56:13.319
185,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2011,Tahunan,268833.74,2026-07-09 11:56:13.319
186,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2011,Triwulan I,231997.69,2026-07-09 11:56:13.319
187,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2011,Triwulan II,234733.71,2026-07-09 11:56:13.319
188,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2011,Triwulan III,243265.51,2026-07-09 11:56:13.319
189,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2011,Triwulan IV,243676.97,2026-07-09 11:56:13.319
190,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2011,Tahunan,953673.88,2026-07-09 11:56:13.319
191,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2011,Triwulan I,84904.49,2026-07-09 11:56:13.319
192,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2011,Triwulan II,87391.93,2026-07-09 11:56:13.319
193,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2011,Triwulan III,92300.78,2026-07-09 11:56:13.319
194,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2011,Triwulan IV,91271.29,2026-07-09 11:56:13.319
195,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2011,Tahunan,355868.48,2026-07-09 11:56:13.319
196,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2011,Triwulan I,49603.35,2026-07-09 11:56:13.319
197,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2011,Triwulan II,50757.32,2026-07-09 11:56:13.319
198,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2011,Triwulan III,51293.07,2026-07-09 11:56:13.319
199,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2011,Triwulan IV,52182.27,2026-07-09 11:56:13.319
200,s20102ptadhkmp2011,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2011,Tahunan,203836.01,2026-07-09 11:56:13.319
201,s20102ptadhkmp2011,Pengeluaran Konsumsi LNPRT,,nan,2011,Triwulan I,18435.36,2026-07-09 11:56:13.319
202,s20102ptadhkmp2011,Pengeluaran Konsumsi LNPRT,,nan,2011,Triwulan II,18834.85,2026-07-09 11:56:13.319
203,s20102ptadhkmp2011,Pengeluaran Konsumsi LNPRT,,nan,2011,Triwulan III,19574.75,2026-07-09 11:56:13.319
204,s20102ptadhkmp2011,Pengeluaran Konsumsi LNPRT,,nan,2011,Triwulan IV,19945.38,2026-07-09 11:56:13.319
205,s20102ptadhkmp2011,Pengeluaran Konsumsi LNPRT,,nan,2011,Tahunan,76790.34,2026-07-09 11:56:13.319
206,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,,nan,2011,Triwulan I,110554.7,2026-07-09 11:56:13.319
207,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,,nan,2011,Triwulan II,145606.7,2026-07-09 11:56:13.319
208,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,,nan,2011,Triwulan III,162056.68,2026-07-09 11:56:13.319
209,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,,nan,2011,Triwulan IV,234073.61,2026-07-09 11:56:13.319
210,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,,nan,2011,Tahunan,652291.7,2026-07-09 11:56:13.319
211,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2011,Triwulan I,71815.26,2026-07-09 11:56:13.319
212,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2011,Triwulan II,93826.24,2026-07-09 11:56:13.319
213,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2011,Triwulan III,102109.42,2026-07-09 11:56:13.319
214,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2011,Triwulan IV,140234.26,2026-07-09 11:56:13.319
215,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2011,Tahunan,407985.18,2026-07-09 11:56:13.319
216,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2011,Triwulan I,38739.44,2026-07-09 11:56:13.319
217,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2011,Triwulan II,51780.46,2026-07-09 11:56:13.319
218,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2011,Triwulan III,59947.26,2026-07-09 11:56:13.319
219,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2011,Triwulan IV,93839.35,2026-07-09 11:56:13.319
220,s20102ptadhkmp2011,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2011,Tahunan,244306.51,2026-07-09 11:56:13.319
221,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,,nan,2011,Triwulan I,546295.29,2026-07-09 11:56:13.319
222,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,,nan,2011,Triwulan II,568551.72,2026-07-09 11:56:13.319
223,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,,nan,2011,Triwulan III,582733.97,2026-07-09 11:56:13.319
224,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,,nan,2011,Triwulan IV,618778.12,2026-07-09 11:56:13.319
225,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,,nan,2011,Tahunan,2316359.1,2026-07-09 11:56:13.319
226,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2011,Triwulan I,401372.53,2026-07-09 11:56:13.319
227,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2011,Triwulan II,415367.6,2026-07-09 11:56:13.319
228,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2011,Triwulan III,423960.24,2026-07-09 11:56:13.319
229,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2011,Triwulan IV,434688.3,2026-07-09 11:56:13.319
230,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2011,Tahunan,1675388.66,2026-07-09 11:56:13.319
231,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2011,Triwulan I,61229.3,2026-07-09 11:56:13.319
232,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2011,Triwulan II,66814.63,2026-07-09 11:56:13.319
233,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2011,Triwulan III,68669.91,2026-07-09 11:56:13.319
234,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2011,Triwulan IV,76702.5,2026-07-09 11:56:13.319
235,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2011,Tahunan,273416.33,2026-07-09 11:56:13.319
236,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2011,Triwulan I,30205.87,2026-07-09 11:56:13.319
237,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2011,Triwulan II,32123.84,2026-07-09 11:56:13.319
238,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2011,Triwulan III,37919.86,2026-07-09 11:56:13.319
239,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2011,Triwulan IV,42762.67,2026-07-09 11:56:13.319
240,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2011,Tahunan,143012.24,2026-07-09 11:56:13.319
241,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2011,Triwulan I,8272.62,2026-07-09 11:56:13.319
242,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2011,Triwulan II,8262.7,2026-07-09 11:56:13.319
243,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2011,Triwulan III,8618.68,2026-07-09 11:56:13.319
244,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2011,Triwulan IV,9193.73,2026-07-09 11:56:13.319
245,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2011,Tahunan,34347.73,2026-07-09 11:56:13.319
246,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2011,Triwulan I,30150.64,2026-07-09 11:56:13.319
247,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2011,Triwulan II,33524.92,2026-07-09 11:56:13.319
248,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2011,Triwulan III,31668.61,2026-07-09 11:56:13.319
249,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2011,Triwulan IV,44264.53,2026-07-09 11:56:13.319
250,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2011,Tahunan,139608.7,2026-07-09 11:56:13.319
251,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2011,Triwulan I,15064.33,2026-07-09 11:56:13.319
252,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2011,Triwulan II,12458.04,2026-07-09 11:56:13.319
253,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2011,Triwulan III,11896.67,2026-07-09 11:56:13.319
254,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2011,Triwulan IV,11166.4,2026-07-09 11:56:13.319
255,s20102ptadhkmp2011,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2011,Tahunan,50585.44,2026-07-09 11:56:13.319
256,s20102ptadhkmp2011,Perubahan Inventori,,nan,2011,Triwulan I,63971.24,2026-07-09 11:56:13.319
257,s20102ptadhkmp2011,Perubahan Inventori,,nan,2011,Triwulan II,54630.48,2026-07-09 11:56:13.319
258,s20102ptadhkmp2011,Perubahan Inventori,,nan,2011,Triwulan III,43030.89,2026-07-09 11:56:13.319
259,s20102ptadhkmp2011,Perubahan Inventori,,nan,2011,Triwulan IV,-43425.27,2026-07-09 11:56:13.319
260,s20102ptadhkmp2011,Perubahan Inventori,,nan,2011,Tahunan,118207.33,2026-07-09 11:56:13.319
261,s20102ptadhkmp2011,Ekspor Barang dan Jasa,,nan,2011,Triwulan I,439727.76,2026-07-09 11:56:13.319
262,s20102ptadhkmp2011,Ekspor Barang dan Jasa,,nan,2011,Triwulan II,480363.29,2026-07-09 11:56:13.319
263,s20102ptadhkmp2011,Ekspor Barang dan Jasa,,nan,2011,Triwulan III,491564.62,2026-07-09 11:56:13.319
264,s20102ptadhkmp2011,Ekspor Barang dan Jasa,,nan,2011,Triwulan IV,502612.27,2026-07-09 11:56:13.319
265,s20102ptadhkmp2011,Ekspor Barang dan Jasa,,nan,2011,Tahunan,1914267.94,2026-07-09 11:56:13.319
266,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang,nan,2011,Triwulan I,399960.97,2026-07-09 11:56:13.319
267,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang,nan,2011,Triwulan II,442826.57,2026-07-09 11:56:13.319
268,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang,nan,2011,Triwulan III,448713.34,2026-07-09 11:56:13.319
269,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang,nan,2011,Triwulan IV,455162.5,2026-07-09 11:56:13.319
270,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang,nan,2011,Tahunan,1746663.39,2026-07-09 11:56:13.319
271,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan I,335542.23,2026-07-09 11:56:13.319
272,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan II,362825.82,2026-07-09 11:56:13.319
273,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan III,363897.21,2026-07-09 11:56:13.319
274,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan IV,379911.8,2026-07-09 11:56:13.319
275,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang Non-migas,nan,2011,Tahunan,1442177.06,2026-07-09 11:56:13.319
276,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang migas,nan,2011,Triwulan I,64418.74,2026-07-09 11:56:13.319
277,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang migas,nan,2011,Triwulan II,80000.75,2026-07-09 11:56:13.319
278,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang migas,nan,2011,Triwulan III,84816.14,2026-07-09 11:56:13.319
279,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang migas,nan,2011,Triwulan IV,75250.7,2026-07-09 11:56:13.319
280,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Barang migas,nan,2011,Tahunan,304486.33,2026-07-09 11:56:13.319
281,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Jasa,nan,2011,Triwulan I,39766.78,2026-07-09 11:56:13.319
282,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Jasa,nan,2011,Triwulan II,37536.71,2026-07-09 11:56:13.319
283,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Jasa,nan,2011,Triwulan III,42851.28,2026-07-09 11:56:13.319
284,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Jasa,nan,2011,Triwulan IV,47449.77,2026-07-09 11:56:13.319
285,s20102ptadhkmp2011,Ekspor Barang dan Jasa,Jasa,nan,2011,Tahunan,167604.55,2026-07-09 11:56:13.319
286,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,,nan,2011,Triwulan I,399021.5,2026-07-09 11:56:13.319
287,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,,nan,2011,Triwulan II,434406.63,2026-07-09 11:56:13.319
288,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,,nan,2011,Triwulan III,454970.14,2026-07-09 11:56:13.319
289,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,,nan,2011,Triwulan IV,480423.6,2026-07-09 11:56:13.319
290,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,,nan,2011,Tahunan,1768821.87,2026-07-09 11:56:13.319
291,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang,nan,2011,Triwulan I,337364.88,2026-07-09 11:56:13.319
292,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang,nan,2011,Triwulan II,369061.47,2026-07-09 11:56:13.319
293,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang,nan,2011,Triwulan III,387031.75,2026-07-09 11:56:13.319
294,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang,nan,2011,Triwulan IV,402429.74,2026-07-09 11:56:13.319
295,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang,nan,2011,Tahunan,1495887.83,2026-07-09 11:56:13.319
296,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan I,273958.9,2026-07-09 11:56:13.319
297,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan II,295321.18,2026-07-09 11:56:13.319
298,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan III,306963.94,2026-07-09 11:56:13.319
299,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2011,Triwulan IV,327270.51,2026-07-09 11:56:13.319
300,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2011,Tahunan,1203514.53,2026-07-09 11:56:13.319
301,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2011,Triwulan I,63405.98,2026-07-09 11:56:13.319
302,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2011,Triwulan II,73740.28,2026-07-09 11:56:13.319
303,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2011,Triwulan III,80067.81,2026-07-09 11:56:13.319
304,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2011,Triwulan IV,75159.23,2026-07-09 11:56:13.319
305,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2011,Tahunan,292373.31,2026-07-09 11:56:13.319
306,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Jasa,nan,2011,Triwulan I,61656.62,2026-07-09 11:56:13.319
307,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Jasa,nan,2011,Triwulan II,65345.17,2026-07-09 11:56:13.319
308,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Jasa,nan,2011,Triwulan III,67938.39,2026-07-09 11:56:13.319
309,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Jasa,nan,2011,Triwulan IV,77993.86,2026-07-09 11:56:13.319
310,s20102ptadhkmp2011,Dikurangi Impor Barang dan Jasa,Jasa,nan,2011,Tahunan,272934.04,2026-07-09 11:56:13.319
311,s20102ptadhkmp2011,Diskrepansi Statistik,,nan,2011,Triwulan I,4506.45,2026-07-09 11:56:13.319
312,s20102ptadhkmp2011,Diskrepansi Statistik,,nan,2011,Triwulan II,2531.22,2026-07-09 11:56:13.319
313,s20102ptadhkmp2011,Diskrepansi Statistik,,nan,2011,Triwulan III,21703.57,2026-07-09 11:56:13.319
314,s20102ptadhkmp2011,Diskrepansi Statistik,,nan,2011,Triwulan IV,-27489.05,2026-07-09 11:56:13.319
315,s20102ptadhkmp2011,Diskrepansi Statistik,,nan,2011,Tahunan,1252.2,2026-07-09 11:56:13.319
316,s20102ptadhkmp2011,PRODUK DOMESTIK BRUTO,,nan,2011,Triwulan I,1748731.2,2026-07-09 11:56:13.319
317,s20102ptadhkmp2011,PRODUK DOMESTIK BRUTO,,nan,2011,Triwulan II,1816268.2,2026-07-09 11:56:13.319
318,s20102ptadhkmp2011,PRODUK DOMESTIK BRUTO,,nan,2011,Triwulan III,1881849.7,2026-07-09 11:56:13.319
319,s20102ptadhkmp2011,PRODUK DOMESTIK BRUTO,,nan,2011,Triwulan IV,1840786.2,2026-07-09 11:56:13.319
320,s20102ptadhkmp2011,PRODUK DOMESTIK BRUTO,,nan,2011,Tahunan,7287635.3,2026-07-09 11:56:13.319
321,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,,nan,2012,Triwulan I,1017752.39,2026-07-09 11:56:13.319
322,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,,nan,2012,Triwulan II,1034180.15,2026-07-09 11:56:13.319
323,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,,nan,2012,Triwulan III,1071689.62,2026-07-09 11:56:13.319
324,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,,nan,2012,Triwulan IV,1072165.45,2026-07-09 11:56:13.319
325,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,,nan,2012,Tahunan,4195787.6,2026-07-09 11:56:13.319
326,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2012,Triwulan I,378037.27,2026-07-09 11:56:13.319
327,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2012,Triwulan II,381432.42,2026-07-09 11:56:13.319
328,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2012,Triwulan III,392516.77,2026-07-09 11:56:13.319
329,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2012,Triwulan IV,393649.06,2026-07-09 11:56:13.319
330,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2012,Tahunan,1545635.52,2026-07-09 11:56:13.319
331,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2012,Triwulan I,41828.68,2026-07-09 11:56:13.319
332,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2012,Triwulan II,42551.13,2026-07-09 11:56:13.319
333,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2012,Triwulan III,44587.19,2026-07-09 11:56:13.319
334,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2012,Triwulan IV,43911.37,2026-07-09 11:56:13.319
335,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2012,Tahunan,172878.37,2026-07-09 11:56:13.319
336,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2012,Triwulan I,137645.4,2026-07-09 11:56:13.319
337,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2012,Triwulan II,141726.37,2026-07-09 11:56:13.319
338,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2012,Triwulan III,147289.45,2026-07-09 11:56:13.319
339,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2012,Triwulan IV,148382.78,2026-07-09 11:56:13.319
340,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2012,Tahunan,575044.01,2026-07-09 11:56:13.319
341,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2012,Triwulan I,68648.19,2026-07-09 11:56:13.319
342,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2012,Triwulan II,70398.64,2026-07-09 11:56:13.319
343,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2012,Triwulan III,72851.5,2026-07-09 11:56:13.319
344,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2012,Triwulan IV,72610.21,2026-07-09 11:56:13.319
345,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2012,Tahunan,284508.54,2026-07-09 11:56:13.319
346,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2012,Triwulan I,247354.46,2026-07-09 11:56:13.319
347,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2012,Triwulan II,250779.48,2026-07-09 11:56:13.319
348,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2012,Triwulan III,259572.82,2026-07-09 11:56:13.319
349,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2012,Triwulan IV,260392.45,2026-07-09 11:56:13.319
350,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2012,Tahunan,1018099.2,2026-07-09 11:56:13.319
351,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2012,Triwulan I,91458.41,2026-07-09 11:56:13.319
352,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2012,Triwulan II,94004.39,2026-07-09 11:56:13.319
353,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2012,Triwulan III,98903.03,2026-07-09 11:56:13.319
354,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2012,Triwulan IV,97000.79,2026-07-09 11:56:13.319
355,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2012,Tahunan,381366.61,2026-07-09 11:56:13.319
356,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2012,Triwulan I,52779.98,2026-07-09 11:56:13.319
357,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2012,Triwulan II,53287.72,2026-07-09 11:56:13.319
358,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2012,Triwulan III,55968.86,2026-07-09 11:56:13.319
359,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2012,Triwulan IV,56218.79,2026-07-09 11:56:13.319
360,s20102ptadhkmp2012,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2012,Tahunan,218255.35,2026-07-09 11:56:13.319
361,s20102ptadhkmp2012,Pengeluaran Konsumsi LNPRT,,nan,2012,Triwulan I,19578.39,2026-07-09 11:56:13.319
362,s20102ptadhkmp2012,Pengeluaran Konsumsi LNPRT,,nan,2012,Triwulan II,20129.08,2026-07-09 11:56:13.319
