var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,def,notes,vertical,unit,graph_id,graph_name
24,Indeks Harga Perdagangan Besar (IHPB) Indonesia,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"&lt;ol type=1&gt;
&lt;li&gt;IHPB tahun 2000-2008 menggunakan tahun dasar 2000 (2000=100)
&lt;li&gt;Mulai Januari 2009 menggunakan tahun dasar 2005 (2005=100)
&lt;li&gt;Mulai November 2013 menggunakan tahun dasar 2010 (2010=100)
&lt;li&gt;Kolom Tahunan Merupakan Rata-Rata dari Bulan Januari-Desember pada tahun yang bersangkutan.
&lt;li&gt;Rata-rata tahun 2013 merupakan rata-rata dari Bulan Januari-Oktober 2013 dengan menggunakan tahun dasar 2005 (2005=100)
&lt;li&gt;Mulai Desember 2019 menggunakan tahun dasar 2018 (2018=100)
&lt;li&gt;Tabel ini diskontinu, untuk periode selanjutnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MTcyMSMy/indeks-harga-perdagangan-besar-indonesia--2018-100-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt; di sini&lt;/a&gt; 
&lt;/ol&gt;",13,Tidak Ada Satuan,3.0,line
295,Rata-rata Harga Beras di Tingkat Perdagangan Besar (Grosir) Indonesia,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Kolom Tahunan Merupakan Rata-Rata dari Bulan Januari-Desember pada tahun yang bersangkutan. 
- Rata-rata harga beras adalah rata-rata harga beras per kilogram di tingkat pedagang besar (dalam satuan rupiah)",113,Perusahaan,1.0,bar
885,Indeks Harga Perdagangan Besar (IHPB) Bahan Bangunan/Konstruksi Indonesia Menurut Jenis Barang (Tahunan),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"&lt;ol type=&quot;1&quot;&gt;&lt;li&gt;IHPB tahun 2000-2008 menggunakan tahun dasar 2000 (2000=100)
&lt;/li&gt;&lt;li&gt;Mulai Januari 2009 menggunakan tahun dasar 2005 (2005=100)
&lt;/li&gt;&lt;li&gt;Mulai November 2013 menggunakan tahun dasar 2010 (2010=100)
&lt;/li&gt;&lt;li&gt;Kolom Tahunan Merupakan Rata-Rata dari Bulan Januari-Desember pada tahun yang bersangkutan.
&lt;/li&gt;&lt;li&gt;Rata-rata tahun 2013 merupakan rata-rata dari Bulan Januari-Oktober 2013 dengan menggunakan tahun dasar 2005 (2005=100)
&lt;/li&gt;&lt;li&gt;Mulai Desember 2019 menggunakan tahun dasar 2018 (2018=100) 
&lt;/li&gt;
&lt;li&gt;Tabel ini diskontinu&lt;/li&gt;&lt;/ol&gt;",220,Tidak Ada Satuan,1.0,bar
1015,Persentase dan Andil Perubahan Indeks Harga Perdagangan Besar (IHPB),20,Harga Perdagangan Besar,536.0,Harga-Harga,,,237,Tidak Ada Satuan,1.0,bar
1018,Indeks Harga Perdagangan Besar (IHPB) Bahan Bangunan/Konstruksi Indonesia,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"&lt;ol type=&quot;1&quot;&gt;&lt;li&gt;IHPB tahun 2002-2008 menggunakan tahun dasar 2000 (2000=100)
&lt;/li&gt;&lt;li&gt;Mulai Januari 2009 menggunakan tahun dasar 2005 (2005=100)
&lt;/li&gt;&lt;li&gt;Mulai November 2013 menggunakan tahun dasar 2010 (2010=100)
&lt;/li&gt;&lt;li&gt;Kolom Tahunan Merupakan Rata-Rata dari Bulan Januari-Desember pada tahun yang bersangkutan.
&lt;/li&gt;&lt;li&gt;Rata-rata tahun 2013 merupakan rata-rata dari Bulan Januari-Oktober 2013 dengan menggunakan tahun dasar 2005 (2005=100)
&lt;/li&gt;&lt;li&gt;Mulai Desember 2019 menggunakan tahun dasar 2018 (2018=100) 
&lt;/li&gt;&lt;li&gt;Mulai Januari 2025 menggunakan tahun dasar 2023 (2023=100)   
&lt;/li&gt;&lt;/ol&gt;",248,Tidak Ada Satuan,1.0,bar
1112,Indeks Harga Perdagangan Besar (IHPB) Menurut Kelompok Barang dalam Proses Produksi dan Sektor,20,Harga Perdagangan Besar,536.0,Harga-Harga,,,284,Tidak Ada Satuan,1.0,bar
1721,Indeks Harga Perdagangan Besar (IHPB) Indonesia (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Mulai Januari 2020, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Besar (IHPB) dari tahun dasar (2010=100) menjadi tahun dasar (2018=100). Perubahan tahun dasar dilakukan sebagai bagian dari proses penyelarasan tahun dasar Indeks Harga Konsumen (IHK) karena IHPB merupakan indikator awal (leading indicator) analisis Harga Konsumen, serta adanya kecenderungan perubahan mekanisme perdagangan secara umum. 

&lt;br /&gt;&lt;br /&gt;- Penentuan paket komoditas IHPB (2018=100) berdasarkan Survei Penyusunan Diagram Timbang (SPDT) IHPB, yang menghasilkan sebanyak 687 komoditas dengan jumlah komoditas baru yang terpilih sebanyak 312 komoditas dan yang hilang sebanyak 58 komoditas. Mengacu pada konsep standar internasional, cakupan IHPB (2018=100) meliputi Sektor Pertanian, Sektor Pertambangan dan Penggalian, dan Sektor Industri.

&lt;br /&gt;&lt;br /&gt;- Khusus untuk IHPB kelompok Ekspor dan Impor, saat ini dalam proses penyempurnaan metodologi dengan mengacu pada standar internasional: Manual of Export and Import Price Index (XMPI) dan Manual of International Trade Price Index (ITPI). Oleh karena itu, saat ini IHPB Perdagangan Internasional (ekspor-impor) disajikan dengan nama Indeks Harga Perdagangan Internasional (IHPI). Penghitungan IHPI (2010=100) berdasarkan pemantauan terhadap perkembangan harga komoditas dalam kegiatan ekspor dan impor. 

&lt;br /&gt;&lt;br /&gt;
- Periode sebelumnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjQjMg==/indeks-harga-perdagangan-besar-indonesia.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt; di sini&lt;/a&gt;

&lt;br /&gt;&lt;br /&gt;
- Mulai Januari 2025, tabel ini diskontinu karena mengalami perubahan tahun dasar, Tabel periode selanjutnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjQ5OCMy/indeks-harga-perdagangan-besar-indonesia--2023-100-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt; di sini&lt;/a&gt;",426,Tidak Ada Satuan,1.0,bar
1722,Indeks Harga Perdagangan Internasional (IHPI) 2010=100,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Mulai Januari 2020, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Besar (IHPB) dari tahun dasar (2010=100) menjadi tahun dasar (2018=100). Perubahan tahun dasar dilakukan sebagai bagian dari proses penyelarasan tahun dasar Indeks Harga Konsumen (IHK) karena IHPB merupakan indikator awal (leading indicator) analisis Harga Konsumen, serta adanya kecenderungan perubahan mekanisme perdagangan secara umum. 
&lt;br /&gt;&lt;br /&gt;- Penentuan paket komoditas IHPB (2018=100) berdasarkan Survei Penyusunan Diagram Timbang (SPDT) IHPB, yang menghasilkan sebanyak 687 komoditas dengan jumlah komoditas baru yang terpilih sebanyak 312 komoditas dan yang hilang sebanyak 58 komoditas. Mengacu pada konsep standar internasional, cakupan IHPB (2018=100) meliputi Sektor Pertanian, Sektor Pertambangan dan Penggalian, dan Sektor Industri.
&lt;br /&gt;&lt;br /&gt;- Khusus untuk IHPB kelompok Ekspor dan Impor, saat ini dalam proses penyempurnaan metodologi dengan mengacu pada standar internasional: Manual of Export and Import Price Index (XMPI) dan Manual of International Trade Price Index (ITPI). Oleh karena itu, saat ini IHPB Perdagangan Internasional (ekspor-impor) disajikan dengan nama Indeks Harga Perdagangan Internasional (IHPI). Penghitungan IHPI (2010=100) berdasarkan pemantauan terhadap perkembangan harga komoditas dalam kegiatan ekspor dan impor. &lt;br /&gt;&lt;br /&gt;
- Mulai Januari 2025 tabel ini diskontinu dilanjutkan dengan tabel : 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ4NyMy/indeks-harga-ekspor-2023-100-.html&quot;&gt;Indeks Harga Ekspor (2023=100)&lt;/a&gt;, 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ4OCMy/inflasi-harga-ekspor-2023-100-q-to-q.html&quot;&gt;Inflasi Harga Ekspor (2023=100) q-to-q&lt;/a&gt;, 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ4OSMy/inflasi-harga-ekspor-2023-100-y-on-y.html&quot;&gt;Inflasi Harga Ekspor (2023=100) y-on-y&lt;/a&gt;, 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ5MCMy/indeks-harga-impor-2023-100-.html&quot;&gt;Indeks Harga Impor (2023=100)&lt;/a&gt;, 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ5MSMy/inflasi-harga-impor-2023-100-q-to-q.html&quot;&gt;Inflasi Harga Impor (2023=100) q-to-q&lt;/a&gt;, 
&lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ5MiMy/inflasi-harga-impor-2023-100-y-on-y.html&quot;&gt;Inflasi Harga Impor (2023=100) y-on-y&lt;/a&gt;",427,Tidak Ada Satuan,1.0,bar
2208,Indeks Harga Perdagangan Besar (IHPB) Solar Khusus Solar Industri (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"&lt;p&gt;&lt;ul&gt;&lt;li&gt;IHPB Solar Khusus Solar Industri
merupakan disagregasi dari IHPB Solar (2018=100)&lt;/li&gt;
&lt;li &gt;IHPB Solar (2018=100) terdiri dari beberapa jenis solar di Indonesia, yaitu: solar subsidi, dexlite, pertamina dex, dan solar industri&lt;/li&gt;&lt;li&gt;IHPB Solar merupakan salah satu komoditas dari pakom IHPB (2018=100)&lt;/li&gt;
&lt;li&gt;IHPB (2018=100) pertama kali
digunakan di bulan Januari 2020&lt;/li&gt;
&lt;li&gt;Tabel ini Diskontinu &lt;/li&gt;&lt;/ul&gt;&lt;/p&gt;",101,Tidak Ada Satuan,3.0,line
2292,Indeks Harga Perdagangan Besar (IHPB) Sektor Pertanian (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Angka dalam tanda kurung ( ) pada kolom subsektor menunjukkan banyaknya jenis barang yang mewakili di dalamnya&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,537,Tidak Ada Satuan,3.0,line
2304,Indeks Harga Perdagangan Besar (IHPB) Sektor Pertambangan dan Penggalian (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Angka dalam tanda kurung ( ) pada kolom subsektor menunjukkan banyaknya jenis barang yang mewakili di dalamnya.&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,538,Tidak Ada Satuan,3.0,line
2307,Indeks Harga Perdagangan Besar (IHPB) Sektor Industri (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,Angka dalam tanda kurung ( ) pada kolom subsektor menunjukkan banyaknya jenis barang yang mewakili di dalamnya,539,Tidak Ada Satuan,1.0,bar
2327,Indeks Harga Perdagangan Besar (IHPB) Kelompok Barang Impor (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"Mulai Januari 2025 tabel ini diskontinu karena ada perubahan tahun dasar. Periode selanjutnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/statistics-table/2/MjQ5NCMy/indeks-harga-impor-menurut-golongan-barang-hs-level-2-digit-2023-100-.html&quot;&gt; di sini&lt;/a&gt;
",550,Tidak Ada Satuan,1.0,bar
2340,Indeks Harga Perdagangan Besar (IHPB) Kelompok Barang Ekspor (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Dikutip dari Publikasi Indikator Ekonomi
&lt;br&gt;- Mulai Januari 2025 tabel ini diskontinu karena ada perubahan survey dan tahun dasar. Periode selanjutnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjQ4NyMy/indeks-harga-ekspor--2023-100-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot; &gt; di sini&lt;/a&gt;
",560,Tidak Ada Satuan,1.0,bar
2344,Indeks Harga Perdagangan Besar (IHPB) Bahan Bangunan/Konstruksi Indonesia Menurut Jenis Barang (2018=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Angka dalam tanda kurung ( ) pada kolom subsektor menunjukkan banyaknya jenis barang yang mewakili di dalamnya
&lt;br&gt;- Data dikutip dari publikasi Indikator Ekonomi 
&lt;br&gt;- Tabel ini diskontinu, tabel periode selanjutnya dapat di akses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjUwMiMy/indeks-harga-perdagangan-besar--ihpb--bahan-bangunan-konstruksi-indonesia-menurut-jenis-barang--2023-100-.html&quot; style=&quot;color: blue; text-decoration: none;&quot; target=&quot;_blank&quot;&gt;di sini&lt;/a&gt;

",563,Tidak Ada Satuan,1.0,bar
2487,Indeks Harga Ekspor (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"&lt;p&gt;1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.&lt;br /&gt;&lt;/p&gt;",595,Tidak Ada Satuan,,
2488,Inflasi Harga Ekspor (2023=100) q-to-q,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",596,Persen,,
2489,Inflasi Harga Ekspor (2023=100) y-on-y,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",596,Persen,,
2490,Indeks Harga Impor (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",597,Tidak Ada Satuan,,
2491,Inflasi Harga Impor (2023=100) q-to-q,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",598,Persen,,
2492,Inflasi Harga Impor (2023=100) y-on-y,20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",598,Persen,,
2493,Indeks Harga Ekspor Menurut Golongan Barang (HS) Level 2 Digit (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
&lt;br /&gt;2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
&lt;br /&gt;3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
&lt;br /&gt;4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
&lt;br /&gt;5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",600,Tidak Ada Satuan,,
2494,Indeks Harga Impor Menurut Golongan Barang (HS) Level 2 Digit (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"1. Mulai Maret 2025, BPS melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Internasional (IHPI) dari tahun dasar (2010=100) menjadi tahun dasar (2023=100).
2. IHPI (2023=100) terdiri dari Indeks Harga Ekspor (IHX) dan Indeks Harga Impor (IHM).
3. IHPI (2023=100) disajikan menurut Kelompok Migas dan Non Migas serta menurut Golongan Barang (HS-2 digit). IHX mencakup 36 kode HS-2 digit dan IHM mencakup 37 kode HS-2 digit.
4. Pengklasifikasian barang dalam penghitungan IHPI (2023=100) menggunakan Buku Tarif Kepabeanan Indonesia (BTKI) 2022, berdasarkan HS (Harmonized System), serta menggunakan satuan standar rekomendasi dari Customs Co-operation Council.
5. Penghitungan IHPI (2023=100) menggunakan formula Laspeyres yang dimodifikasi.",601,Tidak Ada Satuan,,
2495,"Indeks Harga Perdagangan Besar (IHPB) Seksi Pertanian, Kehutanan dan Perikanan (2023=100)",20,Harga Perdagangan Besar,536.0,Harga-Harga,,Tabel Indikator Ekonomi,602,Tidak Ada Satuan,1.0,bar
2496,"Indeks Harga Perdagangan Besar (IHPB) Seksi Bijih Besi dan Mineral; Listrik, Gas, dan Air (2023=100)",20,Harga Perdagangan Besar,536.0,Harga-Harga,,Indikator Ekonomi,603,Tidak Ada Satuan,1.0,bar
2497,"Indeks Harga Perdagangan Besar (IHPB) Seksi Produk Makanan, Minuman dan tembakau; Tekstil, Pakaian dan Produk Kulit (2023=100)",20,Harga Perdagangan Besar,536.0,Harga-Harga,,Indikator Ekonomi,604,Tidak Ada Satuan,1.0,bar
2498,Indeks Harga Perdagangan Besar (IHPB) Indonesia (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Mulai Januari 2025, BPS
melakukan perubahan tahun dasar penghitungan Indeks Harga Perdagangan Besar (IHPB) dari tahun dasar (2018=100) menjadi tahun dasar (2023=100).
&lt;br /&gt; - Penentuan paket komoditas IHPB
(2023=100) berdasarkan Survei Penyempurnaan Diagram Timbang (SPDT) IHPB 2023, yang menghasilkan sebanyak 781 komoditas. Jumlah ini lebih besar dibanding hasil SPDT IHPB 2017 yaitu sebanyak 687 komoditas.
&lt;br /&gt;- Terdapat
perubahan klasifikasi yang digunakan dari Klasifikasi Lapangan Usaha Indonesia
(KBLI) menjadi Klasifikasi Baku Komoditas Indonesia (KBKI). Sehingga, mengacu
pada konsep KBKI, cakupan IHPB (2023=100) meliputi 5 seksi, yaitu: 
&lt;br /&gt;    1. Seksi Hasil Pertanian, Kehutanan dan Perikanan
&lt;br /&gt;    2. Seksi Bijih Besi Dan Mineral; Listrik, Gas dan Air
&lt;br /&gt;    3. Seksi Produk Makanan, Minuman dan Tembakau;
Tekstil, Pakaian dan Produk Kulit
&lt;br /&gt;    4. Seksi Barang Lainnya yang Dapat Diangkut, kecuali
Produk Logam, Mesin dan Perlengkapannya
&lt;br /&gt;    5. Produk Logam, Mesin dan Perlengkapannya
&lt;br /&gt;- Periode sebelumnya dapat diakses &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MTcyMSMy/indeks-harga-perdagangan-besar--ihpb--indonesia--2018-100-.html&quot; style=&quot;color:#0000FF;text-decoration:none;&quot;&gt; di sini&lt;/a&gt;",605,Tidak Ada Satuan,1.0,bar
2500,"Indeks Harga Perdagangan Besar (IHPB) Seksi Barang Lainnya yang Dapat Diangkut, Kecuali Produk Logam, Mesin dan Perlengkapannya (2023=100)",20,Harga Perdagangan Besar,536.0,Harga-Harga,,Indikator Ekonomi,607,Tidak Ada Satuan,1.0,bar
2501,"Indeks Harga Perdagangan Besar (IHPB) Seksi Produk Logam, Mesin dan Perlengkapannya (2023=100)",20,Harga Perdagangan Besar,536.0,Harga-Harga,,Indikator Ekonomi,608,Tidak Ada Satuan,1.0,bar
2502,Indeks Harga Perdagangan Besar (IHPB) Bahan Bangunan/Konstruksi Indonesia Menurut Jenis Barang (2023=100),20,Harga Perdagangan Besar,536.0,Harga-Harga,,"- Dikutip dari Publikasi Indikator Ekonomi
&lt;br /&gt;- Silahkan akses periode sebelumnya &lt;a href=&quot;https://www.bps.go.id/id/statistics-table/2/MjM0NCMy/indeks-harga-perdagangan-besar--ihpb--bahan-bangunan-konstruksi-indonesia-menurut-jenis-barang--2018-100-.html&quot; style=&quot;color:#0000FF;text-decoration:none;&quot;&gt;di sini&lt;/a&gt;",609,Tidak Ada Satuan,1.0,bar
2547,Indeks Harga Properti Perumahan (IHPP) (Maret 2019=100) Menurut Jenis Properti,20,Harga Perdagangan Besar,536.0,Harga-Harga,,&lt;p&gt;Sumber : Badan Pusat Statistik&lt;br /&gt;&lt;/p&gt;,621,Tidak Ada Satuan,1.0,bar
2549,Pertumbuhan Indeks Harga Properti Perumahan (IHPP) (Tahun ke Tahun) (Maret 2019=100) Menurut Jenis Properti,20,Harga Perdagangan Besar,536.0,Harga-Harga,,&lt;p&gt;Sumber : Badan Pusat Statistik&lt;br /&gt;&lt;/p&gt;,621,Persen,1.0,bar
10,NTP menurut Provinsi,22,Nilai Tukar Petani,536.0,Harga-Harga,,,1,Tidak Ada Satuan,3.0,line
11,IT (Indeks Harga Yang Diterima Petani) menurut Provinsi,22,Nilai Tukar Petani,536.0,Harga-Harga,,,1,Tidak Ada Satuan,3.0,line
12,IB (Indeks Harga Yang Dibayar Petani) menurut Provinsi,22,Nilai Tukar Petani,536.0,Harga-Harga,,,1,Tidak Ada Satuan,3.0,line
13,NTP (Nilai Tukar Petani) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,5,Tidak Ada Satuan,3.0,line
14,NTPP (Nilai Tukar Petani Tanaman Pangan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,6,Tidak Ada Satuan,3.0,line
15,NTPH (Nilai Tukar Petani Hortikultura) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,7,Tidak Ada Satuan,3.0,line
16,NTPR (Nilai Tukar Petani Tanaman Perkebunan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,8,Tidak Ada Satuan,3.0,line
17,NTPT (Nilai Tukar Petani Peternakan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,9,Tidak Ada Satuan,3.0,line
18,NTNP (Nilai Tukar Nelayan dan Pembudidaya Ikan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,10,Tidak Ada Satuan,3.0,line
19,NTPI (Nilai Tukar Pembudidaya Ikan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,11,Tidak Ada Satuan,3.0,line
20,NTN (Nilai Tukar Nelayan) Menurut Subsektor,22,Nilai Tukar Petani,536.0,Harga-Harga,,,12,Tidak Ada Satuan,3.0,line
257,IT (Indeks Harga yang Diterima Petani) Subsektor Tanaman Pangan,22,Nilai Tukar Petani,536.0,Harga-Harga,,"&lt;ul&gt;
&lt;li&gt;Data dikutip dari Publikasi Statistik Indonesia &lt;/li&gt;
&lt;li&gt;Diolah dari Hasil Survei Harga Perdesaan, BPS&lt;/li&gt;
&lt;li&gt;Rata-rata 2013 mencakup Januari–November 2013 dengan tahun dasar 2007&lt;/li&gt;
&lt;li&gt;Data tahun 2014 menggunakan tahun dasar 2012&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara masih bergabung dengan Provinsi Kalimantan Timur&lt;/li&gt;
&lt;/ul&gt;",1,Tidak Ada Satuan,1.0,bar
