tahun,bulan,status,detail,timestamp
2020,MARET,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_MARET_2020.zip,2026-07-08T13:15:23
2020,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_FEBRUARI_2020.zip,2026-07-08T13:15:23
2020,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JANUARI_2020.zip,2026-07-08T13:15:23
2019,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_DESEMBER_2019.zip,2026-07-08T13:15:23
2019,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_NOVEMBER_2019.zip,2026-07-08T13:15:23
2019,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_OKTOBER_2019.zip,2026-07-08T13:15:23
2019,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_SEPTEMBER_2019.zip,2026-07-08T13:15:23
2019,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_AGUSTUS_2019.zip,2026-07-08T13:15:23
2019,JULI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JULI_2019.zip,2026-07-08T13:15:23
2019,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JUNI_2019.zip,2026-07-08T13:15:23
2019,MEI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_MEI_2019.zip,2026-07-08T13:15:23
2019,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_APRIL_2019.zip,2026-07-08T13:15:23
2019,MARET,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_MARET_2019.zip,2026-07-08T13:15:23
2019,FEBRUARI,page_not_found,,2026-07-08T13:17:14
2019,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JANUARI_2019.zip,2026-07-08T13:17:15
2018,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_DESEMBER_2018.zip,2026-07-08T13:17:15
2018,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_NOVEMBER_2018.zip,2026-07-08T13:17:15
2018,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_OKTOBER_2018.zip,2026-07-08T13:17:15
2018,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_SEPTEMBER_2018.zip,2026-07-08T13:17:15
2018,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_AGUSTUS_2018.zip,2026-07-08T13:17:15
2018,JULI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JULI_2018.zip,2026-07-08T13:17:15
2018,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JUNI_2018.zip,2026-07-08T13:17:15
2018,MEI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_MEI_2018.zip,2026-07-08T13:17:15
2018,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_APRIL_2018.zip,2026-07-08T13:17:15
2018,MARET,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_MARET_2018.zip,2026-07-08T13:17:15
2018,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_FEBRUARI_2018.zip,2026-07-08T13:17:15
2018,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JANUARI_2018.zip,2026-07-08T13:17:15
2017,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_DESEMBER_2017.zip,2026-07-08T13:17:15
2017,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_NOVEMBER_2017.zip,2026-07-08T13:17:15
2017,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_OKTOBER_2017.zip,2026-07-08T13:17:15
2017,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_SEPTEMBER_2017.zip,2026-07-08T13:17:15
2017,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_AGUSTUS_2017.zip,2026-07-08T13:17:15
2017,JULI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JULI_2017.zip,2026-07-08T13:17:15
2017,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JUNI_2017.zip,2026-07-08T13:17:15
2017,MEI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_MEI_2017.zip,2026-07-08T13:17:15
2017,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_APRIL_2017.zip,2026-07-08T13:17:15
2017,MARET,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_MARET_2017.zip,2026-07-08T13:17:15
2017,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_FEBRUARI_2017.zip,2026-07-08T13:17:15
2017,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JANUARI_2017.zip,2026-07-08T13:17:15
2016,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_DESEMBER_2016.zip,2026-07-08T13:17:15
2016,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_NOVEMBER_2016.zip,2026-07-08T13:17:15
2016,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_OKTOBER_2016.zip,2026-07-08T13:17:15
2016,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_SEPTEMBER_2016.zip,2026-07-08T13:17:15
2016,AGUSTUS,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI_AGUST_2016.zip,2026-07-08T13:17:24
2016,JULI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JULI_2016.zip,2026-07-08T13:17:25
2016,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JUNI_2016.zip,2026-07-08T13:17:25
2016,MEI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_MEI_2016.zip,2026-07-08T13:17:25
2016,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_APRIL_2016.zip,2026-07-08T13:17:25
2016,MARET,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_MARET_2016.zip,2026-07-08T13:17:25
2016,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_FEBRUARI_2016.zip,2026-07-08T13:17:25
2016,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JANUARI_2016.zip,2026-07-08T13:17:25
2015,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_DESEMBER_2015.zip,2026-07-08T13:17:25
2015,NOVEMBER,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-NOVEMBER-tahap2%20Rev.zip,2026-07-08T13:17:31
2015,OKTOBER,page_not_found,,2026-07-08T13:18:09
2015,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_SEPTEMBER_2015.zip,2026-07-08T13:18:10
2015,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_AGUSTUS_2015.zip,2026-07-08T13:18:10
2026,JULI,page_not_found,,2026-07-08T13:18:51
2026,JUNI,page_not_found,,2026-07-08T13:18:59
2026,MEI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_MEI_2026.zip,2026-07-08T13:19:00
2026,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_APRIL_2026.zip,2026-07-08T13:19:00
2026,MARET,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_MARET_2026.zip,2026-07-08T13:19:00
2026,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_FEBRUARI_2026.zip,2026-07-08T13:19:00
2026,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2026\SEKI_JANUARI_2026.zip,2026-07-08T13:19:00
2025,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_DESEMBER_2025.zip,2026-07-08T13:19:00
2025,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_NOVEMBER_2025.zip,2026-07-08T13:19:00
2025,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_OKTOBER_2025.zip,2026-07-08T13:19:00
2025,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_SEPTEMBER_2025.zip,2026-07-08T13:19:00
2025,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_AGUSTUS_2025.zip,2026-07-08T13:19:00
2025,JULI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JULI_2025.zip,2026-07-08T13:19:00
2025,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JUNI_2025.zip,2026-07-08T13:19:00
2025,MEI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_MEI_2025.zip,2026-07-08T13:19:00
2025,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_APRIL_2025.zip,2026-07-08T13:19:00
2025,MARET,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_MARET_2025.zip,2026-07-08T13:19:00
2025,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_FEBRUARI_2025.zip,2026-07-08T13:19:00
2025,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2025\SEKI_JANUARI_2025.zip,2026-07-08T13:19:00
2024,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_DESEMBER_2024.zip,2026-07-08T13:19:00
2024,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_NOVEMBER_2024.zip,2026-07-08T13:19:00
2024,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_OKTOBER_2024.zip,2026-07-08T13:19:00
2024,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_SEPTEMBER_2024.zip,2026-07-08T13:19:00
2024,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_AGUSTUS_2024.zip,2026-07-08T13:19:00
2024,JULI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JULI_2024.zip,2026-07-08T13:19:00
2024,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JUNI_2024.zip,2026-07-08T13:19:00
2024,MEI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_MEI_2024.zip,2026-07-08T13:19:00
2024,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_APRIL_2024.zip,2026-07-08T13:19:00
2024,MARET,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_MARET_2024.zip,2026-07-08T13:19:00
2024,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_FEBRUARI_2024.zip,2026-07-08T13:19:00
2024,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2024\SEKI_JANUARI_2024.zip,2026-07-08T13:19:00
2023,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_DESEMBER_2023.zip,2026-07-08T13:19:00
2023,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_NOVEMBER_2023.zip,2026-07-08T13:19:00
2023,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_OKTOBER_2023.zip,2026-07-08T13:19:00
2023,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_SEPTEMBER_2023.zip,2026-07-08T13:19:00
2023,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_AGUSTUS_2023.zip,2026-07-08T13:19:00
2023,JULI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JULI_2023.zip,2026-07-08T13:19:00
2023,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JUNI_2023.zip,2026-07-08T13:19:00
2023,MEI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_MEI_2023.zip,2026-07-08T13:19:00
2023,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_APRIL_2023.zip,2026-07-08T13:19:00
2023,MARET,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_MARET_2023.zip,2026-07-08T13:19:00
2023,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_FEBRUARI_2023.zip,2026-07-08T13:19:00
2023,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2023\SEKI_JANUARI_2023.zip,2026-07-08T13:19:00
2022,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_DESEMBER_2022.zip,2026-07-08T13:19:00
2022,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_NOVEMBER_2022.zip,2026-07-08T13:19:00
2022,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_OKTOBER_2022.zip,2026-07-08T13:19:00
2022,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_SEPTEMBER_2022.zip,2026-07-08T13:19:00
2022,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_AGUSTUS_2022.zip,2026-07-08T13:19:00
2022,JULI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JULI_2022.zip,2026-07-08T13:19:00
2022,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JUNI_2022.zip,2026-07-08T13:19:00
2022,MEI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_MEI_2022.zip,2026-07-08T13:19:00
2022,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_APRIL_2022.zip,2026-07-08T13:19:00
2022,MARET,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_MARET_2022.zip,2026-07-08T13:19:00
2022,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_FEBRUARI_2022.zip,2026-07-08T13:19:00
2022,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2022\SEKI_JANUARI_2022.zip,2026-07-08T13:19:00
2021,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_DESEMBER_2021.zip,2026-07-08T13:19:00
2021,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_NOVEMBER_2021.zip,2026-07-08T13:19:00
2021,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_OKTOBER_2021.zip,2026-07-08T13:19:00
2021,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_SEPTEMBER_2021.zip,2026-07-08T13:19:00
2021,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_AGUSTUS_2021.zip,2026-07-08T13:19:00
2021,JULI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JULI_2021.zip,2026-07-08T13:19:00
2021,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JUNI_2021.zip,2026-07-08T13:19:00
2021,MEI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_MEI_2021.zip,2026-07-08T13:19:00
2021,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_APRIL_2021.zip,2026-07-08T13:19:00
2021,MARET,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_MARET_2021.zip,2026-07-08T13:19:00
2021,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_FEBRUARI_2021.zip,2026-07-08T13:19:00
2021,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2021\SEKI_JANUARI_2021.zip,2026-07-08T13:19:00
2020,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_DESEMBER_2020.zip,2026-07-08T13:19:00
2020,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_NOVEMBER_2020.zip,2026-07-08T13:19:00
2020,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_OKTOBER_2020.zip,2026-07-08T13:19:00
2020,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_SEPTEMBER_2020.zip,2026-07-08T13:19:00
2020,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_AGUSTUS_2020.zip,2026-07-08T13:19:00
2020,JULI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JULI_2020.zip,2026-07-08T13:19:00
2020,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JUNI_2020.zip,2026-07-08T13:19:00
2020,MEI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_MEI_2020.zip,2026-07-08T13:19:00
2020,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_APRIL_2020.zip,2026-07-08T13:19:00
2020,MARET,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_MARET_2020.zip,2026-07-08T13:19:00
2020,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_FEBRUARI_2020.zip,2026-07-08T13:19:00
2020,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2020\SEKI_JANUARI_2020.zip,2026-07-08T13:19:00
2019,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_DESEMBER_2019.zip,2026-07-08T13:19:00
2019,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_NOVEMBER_2019.zip,2026-07-08T13:19:00
2019,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_OKTOBER_2019.zip,2026-07-08T13:19:00
2019,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_SEPTEMBER_2019.zip,2026-07-08T13:19:00
2019,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_AGUSTUS_2019.zip,2026-07-08T13:19:00
2019,JULI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JULI_2019.zip,2026-07-08T13:19:00
2019,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JUNI_2019.zip,2026-07-08T13:19:00
2019,MEI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_MEI_2019.zip,2026-07-08T13:19:00
2019,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_APRIL_2019.zip,2026-07-08T13:19:00
2019,MARET,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_MARET_2019.zip,2026-07-08T13:19:00
2019,FEBRUARI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI%20Februari%202019.zip,2026-07-08T13:19:06
2019,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2019\SEKI_JANUARI_2019.zip,2026-07-08T13:19:07
2018,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_DESEMBER_2018.zip,2026-07-08T13:19:07
2018,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_NOVEMBER_2018.zip,2026-07-08T13:19:07
2018,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_OKTOBER_2018.zip,2026-07-08T13:19:07
2018,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_SEPTEMBER_2018.zip,2026-07-08T13:19:07
2018,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_AGUSTUS_2018.zip,2026-07-08T13:19:07
2018,JULI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JULI_2018.zip,2026-07-08T13:19:07
2018,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JUNI_2018.zip,2026-07-08T13:19:07
2018,MEI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_MEI_2018.zip,2026-07-08T13:19:07
2018,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_APRIL_2018.zip,2026-07-08T13:19:07
2018,MARET,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_MARET_2018.zip,2026-07-08T13:19:07
2018,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_FEBRUARI_2018.zip,2026-07-08T13:19:07
2018,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2018\SEKI_JANUARI_2018.zip,2026-07-08T13:19:07
2017,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_DESEMBER_2017.zip,2026-07-08T13:19:07
2017,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_NOVEMBER_2017.zip,2026-07-08T13:19:07
2017,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_OKTOBER_2017.zip,2026-07-08T13:19:07
2017,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_SEPTEMBER_2017.zip,2026-07-08T13:19:07
2017,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_AGUSTUS_2017.zip,2026-07-08T13:19:07
2017,JULI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JULI_2017.zip,2026-07-08T13:19:07
2017,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JUNI_2017.zip,2026-07-08T13:19:07
2017,MEI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_MEI_2017.zip,2026-07-08T13:19:07
2017,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_APRIL_2017.zip,2026-07-08T13:19:07
2017,MARET,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_MARET_2017.zip,2026-07-08T13:19:07
2017,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_FEBRUARI_2017.zip,2026-07-08T13:19:07
2017,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2017\SEKI_JANUARI_2017.zip,2026-07-08T13:19:07
2016,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_DESEMBER_2016.zip,2026-07-08T13:19:07
2016,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_NOVEMBER_2016.zip,2026-07-08T13:19:07
2016,OKTOBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_OKTOBER_2016.zip,2026-07-08T13:19:07
2016,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_SEPTEMBER_2016.zip,2026-07-08T13:19:07
2016,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_AGUSTUS_2016.zip,2026-07-08T13:19:07
2016,JULI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JULI_2016.zip,2026-07-08T13:19:07
2016,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JUNI_2016.zip,2026-07-08T13:19:07
2016,MEI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_MEI_2016.zip,2026-07-08T13:19:07
2016,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_APRIL_2016.zip,2026-07-08T13:19:07
2016,MARET,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_MARET_2016.zip,2026-07-08T13:19:07
2016,FEBRUARI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_FEBRUARI_2016.zip,2026-07-08T13:19:07
2016,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2016\SEKI_JANUARI_2016.zip,2026-07-08T13:19:07
2015,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_DESEMBER_2015.zip,2026-07-08T13:19:07
2015,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_NOVEMBER_2015.zip,2026-07-08T13:19:07
2015,OKTOBER,page_not_found,,2026-07-08T13:19:18
2015,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_SEPTEMBER_2015.zip,2026-07-08T13:19:19
2015,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_AGUSTUS_2015.zip,2026-07-08T13:19:19
2015,JULI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-JULI2015-tahap2.zip,2026-07-08T13:19:24
2015,JUNI,page_not_found,,2026-07-08T13:19:51
2015,MEI,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_MEI_2015.zip,2026-07-08T13:19:52
2015,APRIL,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_APRIL_2015.zip,2026-07-08T13:19:52
2015,MARET,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-MARET-2015-rev.zip,2026-07-08T13:19:59
2015,FEBRUARI,page_not_found,,2026-07-08T13:20:11
2015,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2015\SEKI_JANUARI_2015.zip,2026-07-08T13:20:12
2014,DESEMBER,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-DESEMBER2014-revisi.zip,2026-07-08T13:20:20
2014,NOVEMBER,skipped_existing,data\raw\groupD\seki_downloads\2014\SEKI_NOVEMBER_2014.zip,2026-07-08T13:20:21
2014,OKTOBER,page_not_found,,2026-07-08T13:20:53
2014,SEPTEMBER,skipped_existing,data\raw\groupD\seki_downloads\2014\SEKI_SEPTEMBER_2014.zip,2026-07-08T13:20:54
2014,AGUSTUS,skipped_existing,data\raw\groupD\seki_downloads\2014\SEKI_AGUSTUS_2014.zip,2026-07-08T13:20:54
2014,JULI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-JULI2014-thp2-rev(NPI).zip,2026-07-08T13:20:59
2014,JUNI,skipped_existing,data\raw\groupD\seki_downloads\2014\SEKI_JUNI_2014.zip,2026-07-08T13:21:00
2014,MEI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-Mei-2014.zip,2026-07-08T13:21:04
2014,APRIL,page_not_found,,2026-07-08T13:21:12
2014,MARET,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-MARET2014.zip,2026-07-08T13:21:20
2014,FEBRUARI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/SEKI-FEBRUARI2014.zip,2026-07-08T13:21:40
2014,JANUARI,skipped_existing,data\raw\groupD\seki_downloads\2014\SEKI_JANUARI_2014.zip,2026-07-08T13:21:41
2013,DESEMBER,skipped_existing,data\raw\groupD\seki_downloads\2013\SEKI_DESEMBER_2013.zip,2026-07-08T13:21:41
2013,NOVEMBER,page_not_found,,2026-07-08T13:21:58
2013,OKTOBER,page_not_found,,2026-07-08T13:22:10
2013,SEPTEMBER,page_not_found,,2026-07-08T13:22:21
2013,AGUSTUS,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/seki-agustus2013.zip,2026-07-08T13:23:02
2013,JULI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/af23f00b77d6428f924208ed2fa40248SEKIJULI2013THP2.zip,2026-07-08T13:23:08
2013,JUNI,downloaded,https://www.bi.go.id/id/statistik/ekonomi-keuangan/seki/Documents/339b78d4afbb41a8a9edfa4b70b6d883SEKIJUNI2013.zip,2026-07-08T13:23:14
2013,MEI,page_not_found,,2026-07-08T13:23:22
2013,APRIL,page_not_found,,2026-07-08T13:23:53
2013,MARET,page_not_found,,2026-07-08T13:24:05
2013,FEBRUARI,page_not_found,,2026-07-08T13:24:17
2013,JANUARI,page_not_found,,2026-07-08T13:25:03
